6	0	0.931763
6	0.01	0.903113
6	0.02	0.87209
6	0.03	0.839073
6	0.04	0.804411
6	0.05	0.768415
6	0.06	0.731359
6	0.07	0.693474
6	0.08	0.654952
6	0.09	0.615952
6	0.1	0.5766
6	0.11	0.536994
6	0.12	0.49721
6	0.13	0.457305
6	0.14	0.41732
6	0.15	0.377284
6	0.16	0.337218
6	0.17	0.297134
6	0.18	0.257041
6	0.19	0.216942
6	0.2	0.176842
6	0.21	0.136742
6	0.22	0.0966405
6	0.23	0.0565395
6	0.24	0.0164384
6	0.25	-0.0236627
6	0.26	-0.0637638
6	0.27	-0.103865
6	0.28	-0.143966
6	0.29	-0.184067
6	0.3	-0.224166
6	0.31	-0.264264
6	0.32	-0.304356
6	0.33	-0.344438
6	0.34	-0.3845
6	0.35	-0.424528
6	0.36	-0.464501
6	0.37	-0.504388
6	0.38	-0.544144
6	0.39	-0.58371
6	0.4	-0.623007
6	0.41	-0.661931
6	0.42	-0.700351
6	0.43	-0.738103
6	0.44	-0.774986
6	0.45	-0.810762
6	0.46	-0.845152
6	0.47	-0.877837
6	0.48	-0.908461
6	0.49	-0.936641
6	0.5	-0.961974
6	0.51	-0.984057
6	0.52	-1.0025
6	0.53	-1.01695
6	0.54	-1.02711
6	0.55	-1.03277
6	0.56	-1.0338
6	0.57	-1.03017
6	0.58	-1.02198
6	0.59	-1.00938
6	0.6	-0.992662
6	0.61	-0.972139
6	0.62	-0.94819
6	0.63	-0.921215
6	0.64	-0.89162
6	0.65	-0.859799
6	0.66	-0.826119
6	0.67	-0.790918
6	0.68	-0.754491
6	0.69	-0.717095
6	0.7	-0.678948
6	0.71	-0.640229
6	0.72	-0.601082
6	0.73	-0.561623
6	0.74	-0.521942
6	0.75	-0.482107
6	0.76	-0.442167
6	0.77	-0.40216
6	0.78	-0.362111
6	0.79	-0.322037
6	0.8	-0.281949
6	0.81	-0.241853
6	0.82	-0.201754
6	0.83	-0.161653
6	0.84	-0.121553
6	0.85	-0.0814515
6	0.86	-0.0413504
6	0.87	-0.00124935
6	0.88	0.0388517
6	0.89	0.0789528
6	0.9	0.119054
6	0.91	0.159155
6	0.92	0.199255
6	0.93	0.239354
6	0.94	0.27945
6	0.95	0.319539
6	0.96	0.359615
6	0.97	0.399666
6	0.98	0.439676
6	0.99	0.479621
6	1	0.519464
6	1.01	0.559156
6	1.02	0.598631
6	1.03	0.637801
6	1.04	0.676551
6	1.05	0.714738
6	1.06	0.752187
6	1.07	0.788681
6	1.08	0.823967
6	1.09	0.857751
6	1.1	0.889698
6	1.11	0.919443
6	1.12	0.946593
6	1.13	0.970742
6	1.14	0.991491
6	1.15	1.00846
6	1.16	1.02132
6	1.17	1.02979
6	1.18	1.03371
6	1.19	1.03297
6	1.2	1.0276
6	1.21	1.01771
6	1.22	1.00352
6	1.23	0.985316
6	1.24	0.963449
6	1.25	0.938307
6	1.26	0.910292
6	1.27	0.879809
6	1.28	0.847242
6	1.29	0.812949
6	1.3	0.77725
6	1.31	0.740428
6	1.32	0.702725
6	1.33	0.664342
6	1.34	0.625445
6	1.35	0.586168
6	1.36	0.546616
6	1.37	0.506869
6	1.38	0.46699
6	1.39	0.427021
6	1.4	0.386996
6	1.41	0.346935
6	1.42	0.306855
6	1.43	0.266763
6	1.44	0.226666
6	1.45	0.186566
6	1.46	0.146465
6	1.47	0.106364
6	1.48	0.0662632
6	1.49	0.0261621
6	1.5	-0.0139389
6	1.51	-0.05404
6	1.52	-0.094141
6	1.53	-0.134242
6	1.54	-0.174343
6	1.55	-0.214443
6	1.56	-0.254541
6	1.57	-0.294635
6	1.58	-0.33472
6	1.59	-0.374788
6	1.6	-0.414826
6	1.61	-0.454815
6	1.62	-0.494726
6	1.63	-0.534518
6	1.64	-0.574137
6	1.65	-0.613508
6	1.66	-0.652533
6	1.67	-0.691089
6	1.68	-0.729019
6	1.69	-0.766134
6	1.7	-0.802202
