12	0	0.483508
12	0.01	0.447596
12	0.02	0.411684
12	0.03	0.375771
12	0.04	0.339859
12	0.05	0.303946
12	0.06	0.268033
12	0.07	0.232121
12	0.08	0.196208
12	0.09	0.160295
12	0.1	0.124382
12	0.11	0.0884698
12	0.12	0.0525571
12	0.13	0.0166444
12	0.14	-0.0192683
12	0.15	-0.0551809
12	0.16	-0.0910936
12	0.17	-0.127006
12	0.18	-0.162919
12	0.19	-0.198832
12	0.2	-0.234744
12	0.21	-0.270657
12	0.22	-0.30657
12	0.23	-0.342482
12	0.24	-0.378395
12	0.25	-0.414308
12	0.26	-0.45022
12	0.27	-0.486131
12	0.28	-0.522042
12	0.29	-0.557949
12	0.3	-0.593849
12	0.31	-0.629736
12	0.32	-0.665598
12	0.33	-0.701414
12	0.34	-0.737148
12	0.35	-0.772741
12	0.36	-0.808098
12	0.37	-0.84307
12	0.38	-0.87743
12	0.39	-0.91084
12	0.4	-0.942822
12	0.41	-0.972723
12	0.42	-0.999695
12	0.43	-1.02273
12	0.44	-1.0407
12	0.45	-1.05258
12	0.46	-1.05756
12	0.47	-1.05528
12	0.48	-1.0459
12	0.49	-1.03009
12	0.5	-1.00881
12	0.51	-0.983188
12	0.52	-0.954272
12	0.53	-0.922981
12	0.54	-0.890039
12	0.55	-0.855988
12	0.56	-0.821214
12	0.57	-0.78598
12	0.58	-0.750461
12	0.59	-0.714771
12	0.6	-0.678981
12	0.61	-0.643134
12	0.62	-0.607254
12	0.63	-0.571358
12	0.64	-0.535454
12	0.65	-0.499545
12	0.66	-0.463634
12	0.67	-0.427722
12	0.68	-0.39181
12	0.69	-0.355897
12	0.7	-0.319985
12	0.71	-0.284073
12	0.72	-0.24816
12	0.73	-0.212248
12	0.74	-0.176335
12	0.75	-0.140423
12	0.76	-0.104511
12	0.77	-0.0685982
12	0.78	-0.0326858
12	0.79	0.00322663
12	0.8	0.039139
12	0.81	0.0750515
12	0.82	0.110964
12	0.83	0.146876
12	0.84	0.182789
12	0.85	0.218701
12	0.86	0.254614
12	0.87	0.290526
12	0.88	0.326438
12	0.89	0.362351
12	0.9	0.398263
12	0.91	0.434175
12	0.92	0.470087
12	0.93	0.505998
12	0.94	0.541906
12	0.95	0.57781
12	0.96	0.613703
12	0.97	0.649578
12	0.98	0.685418
12	0.99	0.721194
12	1	0.756859
12	1.01	0.792336
12	1.02	0.827503
12	1.03	0.86217
12	1.04	0.896054
12	1.05	0.928744
12	1.06	0.959667
12	1.07	0.988065
12	1.08	1.01299
12	1.09	1.03336
12	1.1	1.04809
12	1.11	1.05622
12	1.12	1.05719
12	1.13	1.05094
12	1.14	1.03789
12	1.15	1.01893
12	1.16	0.995107
12	1.17	0.967538
12	1.18	0.937208
12	1.19	0.904926
12	1.2	0.871315
12	1.21	0.836825
12	1.22	0.801771
12	1.23	0.766362
12	1.24	0.730738
12	1.25	0.694987
12	1.26	0.659161
12	1.27	0.623294
12	1.28	0.587404
12	1.29	0.551503
