7	1.64	-1.98364	-0.637424
7	1.65	-1.87647	-0.587785
7	1.66	-1.60038	-0.535827
7	1.67	-1.25281	-0.481754
7	1.68	-0.88688	-0.425779
7	1.69	-0.518174	-0.368125
7	1.7	-0.149282	-0.309017
7	1.71	0.219613	-0.24869
7	1.72	0.588501	-0.187381
7	1.73	0.957048	-0.125333
7	1.74	1.32141	-0.0627905
7	1.75	1.66102	8.39193e-15
7	1.76	1.91263	0.0627905
7	1.77	1.97675	0.125333
7	1.78	1.81926	0.187381
7	1.79	1.51846	0.24869
7	1.8	1.16422	0.309017
7	1.81	0.797761	0.368125
7	1.82	0.42972	0.425779
7	1.83	0.0615992	0.481754
7	1.84	-0.306522	0.535827
7	1.85	-0.674623	0.587785
7	1.86	-1.04205	0.637424
7	1.87	-1.40284	0.684547
7	1.88	-1.72912	0.728969
7	1.89	-1.94589	0.770513
7	1.9	-1.95779	0.809017
7	1.91	-1.75899	0.844328
7	1.92	-1.44062	0.876307
7	1.93	-1.08237	0.904827
7	1.94	-0.715945	0.929776
7	1.95	-0.348622	0.951057
7	1.96	0.0187345	0.968583
7	1.97	0.38609	0.982287
7	1.98	0.753397	0.992115
7	1.99	1.11953	0.998027
7	2	1.47581	1
7	2.01	1.78636	0.998027
7	2.02	1.9664	0.992115
7	2.03	1.93042	0.982287
7	2.04	1.69868	0.968583
7	2.05	1.36801	0.951057
7	2.06	1.00744	0.929776
7	2.07	0.64137	0.904827
7	2.08	0.274781	0.876307
7	2.09	-0.0918202	0.844328
7	2.1	-0.458421	0.809017
7	2.11	-0.824917	0.770513
7	2.12	-1.18953	0.728969
7	2.13	-1.54038	0.684547
7	2.14	-1.83325	0.637424
7	2.15	-1.97628	0.587785
7	2.16	-1.8979	0.535827
7	2.17	-1.64046	0.481754
7	2.18	-1.30128	0.425779
7	2.19	-0.939499	0.368125
7	2.2	-0.573949	0.309017
7	2.21	-0.208099	0.24869
7	2.22	0.157755	0.187381
7	2.23	0.523607	0.125333
7	2.24	0.889266	0.0627905
7	2.25	1.25212	2.54813e-14
7	2.26	1.59669	-0.0627905
7	2.27	1.87058	-0.125333
7	2.28	1.97783	-0.187381
7	2.29	1.86298	-0.24869
7	2.3	1.58582	-0.309017
7	2.31	1.24085	-0.368125
7	2.32	0.87854	-0.425779
7	2.33	0.513606	-0.481754
7	2.34	0.148497	-0.535827
7	2.35	-0.216614	-0.587785
7	2.36	-0.58172	-0.637424
7	2.37	-0.946507	-0.684547
7	2.38	-1.30737	-0.728969
7	2.39	-1.645	-0.770513
7	2.4	-1.89938	-0.809017
7	2.41	-1.97329	-0.844328
7	2.42	-1.82788	-0.876307
7	2.43	-1.5358	-0.904827
7	2.44	-1.18694	-0.929776
7	2.45	-0.824547	-0.951057
7	2.46	-0.460282	-0.968583
7	2.47	-0.09591	-0.982287
7	2.48	0.268462	-0.992115
7	2.49	0.632823	-0.998027
7	2.5	0.996702	-1
7	2.51	1.3554	-0.998027
7	2.52	1.6857	-0.992115
7	2.53	1.92086	-0.982287
7	2.54	1.96475	-0.968583
7	2.55	1.79432	-0.951057
7	2.56	1.49108	-0.929776
7	2.57	1.13968	-0.904827
7	2.58	0.777482	-0.876307
7	2.59	0.413909	-0.844328
7	2.6	0.0502701	-0.809017
7	2.61	-0.313369	-0.770513
7	2.62	-0.676988	-0.728969
7	2.63	-1.03993	-0.684547
7	2.64	-1.39634	-0.637424
7	2.65	-1.71926	-0.587785
7	2.66	-1.93628	-0.535827
7	2.67	-1.95405	-0.481754
7	2.68	-1.76356	-0.425779
7	2.69	-1.45211	-0.368125
7	2.7	-1.09911	-0.309017
7	2.71	-0.737282	-0.24869
7	2.72	-0.374411	-0.187381
7	2.73	-0.0114979	-0.125333
7	2.74	0.351416	-0.0627905
7	2.75	0.714297	-9.31053e-14
7	2.76	1.07629	0.0627905
7	2.77	1.43041	0.125333
7	2.78	1.74623	0.187381
7	2.79	1.94687	0.24869
7	2.8	1.94267	0.309017
7	2.81	1.73652	0.368125
7	2.82	1.41914	0.425779
7	2.83	1.06522	0.481754
7	2.84	0.70387	0.535827
7	2.85	0.341703	0.587785
7	2.86	-0.0204928	0.637424
7	2.87	-0.382688	0.684547
7	2.88	-0.744838	0.728969
7	2.89	-1.10589	0.770513
7	2.9	-1.4578	0.809017
7	2.91	-1.76717	0.844328
7	2.92	-1.95374	0.876307
7	2.93	-1.93183	0.904827
7	2.94	-1.71384	0.929776
7	2.95	-1.39231	0.951057
7	2.96	-1.03795	0.968583
7	2.97	-0.677161	0.982287
7	2.98	-0.315697	0.992115
7	2.99	0.0457879	0.998027
7	3	0.407273	1
7	3.01	0.768697	0.998027
7	3.02	1.12883	0.992115
7	3.03	1.47873	0.982287
7	3.04	1.7826	0.968583
7	3.05	1.95784	0.951057
7	3.06	1.92243	0.929776
7	3.07	1.69594	0.904827
7	3.08	1.3717	0.876307
7	3.09	1.01727	0.844328
7	3.1	0.657077	0.809017
7	3.11	0.296312	0.770513
7	3.12	-0.0644692	0.728969
7	3.13	-0.42525	0.684547
7	3.14	-0.785958	0.637424
7	3.15	-1.14522	0.587785
7	3.16	-1.49341	0.535827
7	3.17	-1.79298	0.481754
7	3.18	-1.9599	0.425779
7	3.19	-1.91513	0.368125
7	3.2	-1.68309	0.309017
7	3.21	-1.35732	0.24869
7	3.22	-1.00309	0.187381
7	3.23	-0.643539	0.125333
7	3.24	-0.283469	0.0627905
7	3.25	0.076614	1.60729e-13
7	3.26	0.436697	-0.0627905
7	3.27	0.796698	-0.125333
7	3.28	1.15515	-0.187381
7	3.29	1.50199	-0.24869
7	3.3	1.79867	-0.309017
7	3.31	1.96048	-0.368125
7	3.32	1.91035	-0.425779
7	3.33	1.67545	-0.481754
7	3.34	1.34915	-0.535827
7	3.35	0.995367	-0.587785
7	3.36	0.636475	-0.637424
7	3.37	0.277096	-0.684547
7	3.38	-0.0822954	-0.728969
7	3.39	-0.441687	-0.770513
7	3.4	-0.800992	-0.809017
7	3.41	-1.15871	-0.844328
7	3.42	-1.50462	-0.876307
7	3.43	-1.79991	-0.904827
7	3.44	-1.95987	-0.929776
