4	0	-0.813865
4	0.01	-0.778017
4	0.02	-0.740309
4	0.03	-0.700997
4	0.04	-0.660324
4	0.05	-0.618513
4	0.06	-0.575765
4	0.07	-0.532263
4	0.08	-0.488163
4	0.09	-0.443602
4	0.1	-0.398695
4	0.11	-0.353536
4	0.12	-0.308201
4	0.13	-0.262749
4	0.14	-0.217225
4	0.15	-0.171659
4	0.16	-0.126073
4	0.17	-0.0804778
4	0.18	-0.0348807
4	0.19	0.0107168
4	0.2	0.0563143
4	0.21	0.101911
4	0.22	0.147503
4	0.23	0.193081
4	0.24	0.238631
4	0.25	0.284126
4	0.26	0.329529
4	0.27	0.374789
4	0.28	0.41984
4	0.29	0.464598
4	0.3	0.508958
4	0.31	0.552795
4	0.32	0.595964
4	0.33	0.638295
4	0.34	0.679598
4	0.35	0.71966
4	0.36	0.758249
4	0.37	0.795116
4	0.38	0.829998
4	0.39	0.862622
4	0.4	0.892712
4	0.41	0.919994
4	0.42	0.944203
4	0.43	0.965092
4	0.44	0.982434
4	0.45	0.996036
4	0.46	1.00574
4	0.47	1.01143
4	0.48	1.01304
4	0.49	1.01055
4	0.5	1.004
4	0.51	0.993445
4	0.52	0.979027
4	0.53	0.960908
4	0.54	0.939288
4	0.55	0.914399
4	0.56	0.886493
4	0.57	0.855836
4	0.58	0.822706
4	0.59	0.787376
4	0.6	0.750118
4	0.61	0.711193
4	0.62	0.670847
4	0.63	0.629306
4	0.64	0.58678
4	0.65	0.543455
4	0.66	0.499494
4	0.67	0.455039
4	0.68	0.410211
4	0.69	0.365108
4	0.7	0.319812
4	0.71	0.274386
4	0.72	0.228876
4	0.73	0.183319
4	0.74	0.137736
4	0.75	0.0921429
4	0.76	0.046546
4	0.77	0.000948553
4	0.78	-0.0446489
4	0.79	-0.0902459
4	0.8	-0.13584
4	0.81	-0.181423
4	0.82	-0.226982
4	0.83	-0.272494
4	0.84	-0.317924
4	0.85	-0.363227
4	0.86	-0.408339
4	0.87	-0.453181
4	0.88	-0.497653
