3	0	0.998027
3	0.01	0.992122
3	0.02	0.982334
3	0.03	0.968739
3	0.04	0.951441
3	0.05	0.930571
3	0.06	0.906285
3	0.07	0.878757
3	0.08	0.848182
3	0.09	0.814768
3	0.1	0.778733
3	0.11	0.740305
3	0.12	0.699713
3	0.13	0.657188
3	0.14	0.612958
3	0.15	0.567244
3	0.16	0.520258
3	0.17	0.472203
3	0.18	0.423266
3	0.19	0.37362
3	0.2	0.323422
3	0.21	0.272809
3	0.22	0.221901
3	0.23	0.170797
3	0.24	0.119576
3	0.25	0.0682966
3	0.26	0.0169972
3	0.27	-0.0343049
3	0.28	-0.0856006
3	0.29	-0.136866
3	0.3	-0.188055
3	0.31	-0.239103
3	0.32	-0.289924
3	0.33	-0.340411
3	0.34	-0.390439
3	0.35	-0.439864
3	0.36	-0.488524
3	0.37	-0.53624
3	0.38	-0.58282
3	0.39	-0.628058
3	0.4	-0.671739
3	0.41	-0.713637
3	0.42	-0.753525
3	0.43	-0.791171
3	0.44	-0.826346
3	0.45	-0.858827
3	0.46	-0.888396
3	0.47	-0.914852
3	0.48	-0.938004
3	0.49	-0.957685
3	0.5	-0.973747
3	0.51	-0.986068
3	0.52	-0.994553
3	0.53	-0.999135
3	0.54	-0.999779
3	0.55	-0.99648
3	0.56	-0.989263
3	0.57	-0.978185
3	0.58	-0.963332
3	0.59	-0.944817
3	0.6	-0.92278
3	0.61	-0.897383
3	0.62	-0.868808
3	0.63	-0.837255
3	0.64	-0.802935
3	0.65	-0.76607
3	0.66	-0.726888
3	0.67	-0.685621
3	0.68	-0.642497
3	0.69	-0.597744
3	0.7	-0.551578
3	0.71	-0.504211
3	0.72	-0.455839
3	0.73	-0.406645
3	0.74	-0.356797
3	0.75	-0.306445
3	0.76	-0.255721
3	0.77	-0.204736
3	0.78	-0.153585
3	0.79	-0.102339
3	0.8	-0.0510491
3	0.81	0.000252258
3	0.82	0.0515536
3	0.83	0.102843
3	0.84	0.154088
3	0.85	0.205239
3	0.86	0.256221
3	0.87	0.306942
3	0.88	0.35729
3	0.89	0.407132
3	0.9	0.456319
3	0.91	0.504682
3	0.92	0.552039
3	0.93	0.598191
3	0.94	0.64293
3	0.95	0.686036
3	0.96	0.727284
3	0.97	0.766444
3	0.98	0.803285
