10	0	-0.898689
10	0.01	-0.866091
10	0.02	-0.832402
10	0.03	-0.797949
10	0.04	-0.762972
10	0.05	-0.727645
10	0.06	-0.692089
10	0.07	-0.656387
10	0.08	-0.620594
10	0.09	-0.584746
10	0.1	-0.548865
10	0.11	-0.512967
10	0.12	-0.477058
10	0.13	-0.441145
10	0.14	-0.405228
10	0.15	-0.369311
10	0.16	-0.333393
10	0.17	-0.297474
10	0.18	-0.261556
10	0.19	-0.225637
10	0.2	-0.189719
10	0.21	-0.153801
10	0.22	-0.117882
10	0.23	-0.0819637
10	0.24	-0.0460453
10	0.25	-0.0101268
10	0.26	0.0257916
10	0.27	0.06171
10	0.28	0.0976285
10	0.29	0.133547
10	0.3	0.169465
10	0.31	0.205384
10	0.32	0.241302
10	0.33	0.277221
10	0.34	0.313139
10	0.35	0.349057
10	0.36	0.384975
10	0.37	0.420892
10	0.38	0.456808
10	0.39	0.49272
10	0.4	0.528625
10	0.41	0.564516
10	0.42	0.600385
10	0.43	0.636212
10	0.44	0.671971
10	0.45	0.707618
10	0.46	0.743086
10	0.47	0.778278
10	0.48	0.813051
10	0.49	0.847206
10	0.5	0.880465
10	0.51	0.912459
10	0.52	0.942713
10	0.53	0.970636
10	0.54	0.995534
10	0.55	1.01664
10	0.56	1.03317
10	0.57	1.04442
10	0.58	1.04985
10	0.59	1.0492
10	0.6	1.04249
10	0.61	1.03005
10	0.62	1.01248
10	0.63	0.990498
10	0.64	0.96489
10	0.65	0.936412
10	0.66	0.90574
10	0.67	0.873439
10	0.68	0.839961
10	0.69	0.805654
10	0.7	0.770776
10	0.71	0.735515
10	0.72	0.700002
10	0.73	0.664327
10	0.74	0.62855
10	0.75	0.592712
10	0.76	0.556838
10	0.77	0.520943
10	0.78	0.485036
10	0.79	0.449123
10	0.8	0.413207
10	0.81	0.37729
10	0.82	0.341372
10	0.83	0.305454
10	0.84	0.269536
10	0.85	0.233617
10	0.86	0.197699
10	0.87	0.161781
10	0.88	0.125862
10	0.89	0.0899441
10	0.9	0.0540258
10	0.91	0.0181074
10	0.92	-0.0178109
10	0.93	-0.0537292
10	0.94	-0.0896475
10	0.95	-0.125566
10	0.96	-0.161484
10	0.97	-0.197403
10	0.98	-0.233321
10	0.99	-0.269239
10	1	-0.305157
10	1.01	-0.341076
10	1.02	-0.376994
10	1.03	-0.412911
10	1.04	-0.448827
10	1.05	-0.484739
10	1.06	-0.520646
10	1.07	-0.556542
10	1.08	-0.592416
10	1.09	-0.628255
10	1.1	-0.664032
10	1.11	-0.699708
10	1.12	-0.735223
10	1.13	-0.770487
10	1.14	-0.805368
10	1.15	-0.839681
10	1.16	-0.873167
10	1.17	-0.90548
10	1.18	-0.936167
