2	1.63	-0.684548	-0.684547
2	1.64	-0.637425	-0.637424
2	1.65	-0.587786	-0.587785
2	1.66	-0.535828	-0.535827
2	1.67	-0.481755	-0.481754
2	1.68	-0.42578	-0.425779
2	1.69	-0.368126	-0.368125
2	1.7	-0.309018	-0.309017
2	1.71	-0.248691	-0.24869
2	1.72	-0.187383	-0.187381
2	1.73	-0.125335	-0.125333
2	1.74	-0.0627919	-0.0627905
2	1.75	-1.42608e-06	8.39193e-15
2	1.76	0.0627891	0.0627905
2	1.77	0.125332	0.125333
2	1.78	0.18738	0.187381
2	1.79	0.248688	0.24869
2	1.8	0.309016	0.309017
2	1.81	0.368123	0.368125
2	1.82	0.425778	0.425779
2	1.83	0.481752	0.481754
2	1.84	0.535825	0.535827
2	1.85	0.587784	0.587785
2	1.86	0.637423	0.637424
2	1.87	0.684546	0.684547
2	1.88	0.728968	0.728969
2	1.89	0.770512	0.770513
2	1.9	0.809016	0.809017
2	1.91	0.844327	0.844328
2	1.92	0.876306	0.876307
2	1.93	0.904826	0.904827
2	1.94	0.929776	0.929776
2	1.95	0.951056	0.951057
2	1.96	0.968583	0.968583
2	1.97	0.982287	0.982287
2	1.98	0.992114	0.992115
2	1.99	0.998027	0.998027
2	2	1	1
2	2.01	0.998027	0.998027
2	2.02	0.992115	0.992115
2	2.03	0.982287	0.982287
2	2.04	0.968583	0.968583
2	2.05	0.951057	0.951057
2	2.06	0.929777	0.929776
2	2.07	0.904828	0.904827
2	2.08	0.876307	0.876307
2	2.09	0.844329	0.844328
2	2.1	0.809018	0.809017
2	2.11	0.770514	0.770513
2	2.12	0.72897	0.728969
2	2.13	0.684548	0.684547
2	2.14	0.637425	0.637424
2	2.15	0.587787	0.587785
2	2.16	0.535828	0.535827
2	2.17	0.481755	0.481754
2	2.18	0.425781	0.425779
2	2.19	0.368126	0.368125
2	2.2	0.309019	0.309017
2	2.21	0.248692	0.24869
2	2.22	0.187383	0.187381
2	2.23	0.125335	0.125333
2	2.24	0.0627923	0.0627905
2	2.25	1.83353e-06	2.54813e-14
2	2.26	-0.0627887	-0.0627905
2	2.27	-0.125331	-0.125333
2	2.28	-0.187379	-0.187381
2	2.29	-0.248688	-0.24869
2	2.3	-0.309015	-0.309017
2	2.31	-0.368123	-0.368125
2	2.32	-0.425778	-0.425779
2	2.33	-0.481752	-0.481754
2	2.34	-0.535825	-0.535827
2	2.35	-0.587784	-0.587785
2	2.36	-0.637422	-0.637424
2	2.37	-0.684546	-0.684547
2	2.38	-0.728967	-0.728969
2	2.39	-0.770512	-0.770513
2	2.4	-0.809016	-0.809017
2	2.41	-0.844327	-0.844328
2	2.42	-0.876306	-0.876307
2	2.43	-0.904826	-0.904827
2	2.44	-0.929776	-0.929776
2	2.45	-0.951056	-0.951057
2	2.46	-0.968583	-0.968583
2	2.47	-0.982287	-0.982287
2	2.48	-0.992114	-0.992115
2	2.49	-0.998026	-0.998027
2	2.5	-1	-1
2	2.51	-0.998027	-0.998027
2	2.52	-0.992115	-0.992115
2	2.53	-0.982288	-0.982287
2	2.54	-0.968584	-0.968583
2	2.55	-0.951057	-0.951057
2	2.56	-0.929777	-0.929776
2	2.57	-0.904828	-0.904827
2	2.58	-0.876308	-0.876307
2	2.59	-0.844329	-0.844328
2	2.6	-0.809018	-0.809017
2	2.61	-0.770515	-0.770513
2	2.62	-0.72897	-0.728969
2	2.63	-0.684549	-0.684547
2	2.64	-0.637426	-0.637424
2	2.65	-0.587787	-0.587785
2	2.66	-0.535829	-0.535827
2	2.67	-0.481756	-0.481754
2	2.68	-0.425781	-0.425779
2	2.69	-0.368127	-0.368125
2	2.7	-0.309019	-0.309017
2	2.71	-0.248692	-0.24869
2	2.72	-0.187383	-0.187381
2	2.73	-0.125335	-0.125333
2	2.74	-0.0627927	-0.0627905
2	2.75	-2.24098e-06	-9.31053e-14
2	2.76	0.0627883	0.0627905
2	2.77	0.125331	0.125333
2	2.78	0.187379	0.187381
2	2.79	0.248688	0.24869
2	2.8	0.309015	0.309017
2	2.81	0.368122	0.368125
2	2.82	0.425777	0.425779
2	2.83	0.481752	0.481754
2	2.84	0.535825	0.535827
2	2.85	0.587783	0.587785
2	2.86	0.637422	0.637424
2	2.87	0.684545	0.684547
2	2.88	0.728967	0.728969
2	2.89	0.770512	0.770513
2	2.9	0.809016	0.809017
2	2.91	0.844327	0.844328
2	2.92	0.876305	0.876307
2	2.93	0.904826	0.904827
2	2.94	0.929775	0.929776
2	2.95	0.951056	0.951057
2	2.96	0.968582	0.968583
2	2.97	0.982287	0.982287
2	2.98	0.992114	0.992115
2	2.99	0.998026	0.998027
2	3	1	1
2	3.01	0.998027	0.998027
2	3.02	0.992115	0.992115
2	3.03	0.982288	0.982287
2	3.04	0.968584	0.968583
2	3.05	0.951057	0.951057
2	3.06	0.929777	0.929776
2	3.07	0.904828	0.904827
2	3.08	0.876308	0.876307
2	3.09	0.844329	0.844328
2	3.1	0.809018	0.809017
2	3.11	0.770515	0.770513
2	3.12	0.72897	0.728969
2	3.13	0.684549	0.684547
2	3.14	0.637426	0.637424
2	3.15	0.587787	0.587785
2	3.16	0.535829	0.535827
2	3.17	0.481756	0.481754
2	3.18	0.425782	0.425779
2	3.19	0.368127	0.368125
2	3.2	0.309019	0.309017
2	3.21	0.248692	0.24869
2	3.22	0.187384	0.187381
2	3.23	0.125336	0.125333
2	3.24	0.0627931	0.0627905
2	3.25	2.64843e-06	1.60729e-13
2	3.26	-0.0627879	-0.0627905
2	3.27	-0.125331	-0.125333
2	3.28	-0.187379	-0.187381
2	3.29	-0.248687	-0.24869
2	3.3	-0.309014	-0.309017
2	3.31	-0.368122	-0.368125
2	3.32	-0.425777	-0.425779
2	3.33	-0.481751	-0.481754
2	3.34	-0.535824	-0.535827
2	3.35	-0.587783	-0.587785
2	3.36	-0.637422	-0.637424
2	3.37	-0.684545	-0.684547
2	3.38	-0.728967	-0.728969
2	3.39	-0.770511	-0.770513
2	3.4	-0.809015	-0.809017
2	3.41	-0.844326	-0.844328
2	3.42	-0.876305	-0.876307
2	3.43	-0.904826	-0.904827
2	3.44	-0.929775	-0.929776
2	3.45	-0.951056	-0.951057
2	3.46	-0.968582	-0.968583
2	3.47	-0.982287	-0.982287
2	3.48	-0.992114	-0.992115
2	3.49	-0.998026	-0.998027
2	3.5	-1	-1
2	3.51	-0.998027	-0.998027
2	3.52	-0.992115	-0.992115
2	3.53	-0.982288	-0.982287
2	3.54	-0.968584	-0.968583
2	3.55	-0.951057	-0.951057
2	3.56	-0.929777	-0.929776
2	3.57	-0.904828	-0.904827
2	3.58	-0.876308	-0.876307
2	3.59	-0.844329	-0.844328
2	3.6	-0.809019	-0.809017
2	3.61	-0.770515	-0.770513
2	3.62	-0.728971	-0.728969
2	3.63	-0.684549	-0.684547
2	3.64	-0.637426	-0.637424
2	3.65	-0.587788	-0.587785
2	3.66	-0.535829	-0.535827
2	3.67	-0.481756	-0.481754
2	3.68	-0.425782	-0.425779
2	3.69	-0.368127	-0.368125
2	3.7	-0.30902	-0.309017
2	3.71	-0.248693	-0.24869
2	3.72	-0.187384	-0.187381
2	3.73	-0.125336	-0.125333
2	3.74	-0.0627936	-0.0627905
2	3.75	-3.05588e-06	-2.28353e-13
2	3.76	0.0627875	0.0627905
2	3.77	0.12533	0.125333
2	3.78	0.187378	0.187381
2	3.79	0.248687	0.24869
2	3.8	0.309014	0.309017
2	3.81	0.368122	0.368125
2	3.82	0.425776	0.425779
2	3.83	0.481751	0.481754
2	3.84	0.535824	0.535827
2	3.85	0.587783	0.587785
2	3.86	0.637421	0.637424
2	3.87	0.684545	0.684547
2	3.88	0.728966	0.728969
2	3.89	0.770511	0.770513
2	3.9	0.809015	0.809017
2	3.91	0.844326	0.844328
2	3.92	0.876305	0.876307
2	3.93	0.904826	0.904827
2	3.94	0.929775	0.929776
2	3.95	0.951055	0.951057
2	3.96	0.968582	0.968583
2	3.97	0.982286	0.982287
2	3.98	0.992114	0.992115
2	3.99	0.998026	0.998027
2	4	1	1
2	4.01	0.998027	0.998027
2	4.02	0.992115	0.992115
2	4.03	0.982288	0.982287
2	4.04	0.968584	0.968583
2	4.05	0.951057	0.951057
2	4.06	0.929778	0.929776
2	4.07	0.904828	0.904827
2	4.08	0.876308	0.876307
2	4.09	0.84433	0.844328
2	4.1	0.809019	0.809017
2	4.11	0.770515	0.770513
2	4.12	0.728971	0.728969
2	4.13	0.684549	0.684547
2	4.14	0.637426	0.637424
2	4.15	0.587788	0.587785
2	4.16	0.53583	0.535827
2	4.17	0.481757	0.481754
2	4.18	0.425782	0.425779
2	4.19	0.368128	0.368125
2	4.2	0.30902	0.309017
2	4.21	0.248693	0.24869
2	4.22	0.187385	0.187381
2	4.23	0.125337	0.125333
2	4.24	0.062794	0.0627905
2	4.25	3.46333e-06	2.92425e-13
2	4.26	-0.062787	-0.0627905
2	4.27	-0.12533	-0.125333
2	4.28	-0.187378	-0.187381
2	4.29	-0.248686	-0.24869
2	4.3	-0.309014	-0.309017
2	4.31	-0.368121	-0.368125
2	4.32	-0.425776	-0.425779
2	4.33	-0.48175	-0.481754
2	4.34	-0.535824	-0.535827
2	4.35	-0.587782	-0.587785
2	4.36	-0.637421	-0.637424
2	4.37	-0.684544	-0.684547
2	4.38	-0.728966	-0.728969
2	4.39	-0.770511	-0.770513
2	4.4	-0.809015	-0.809017
2	4.41	-0.844326	-0.844328
2	4.42	-0.876305	-0.876307
2	4.43	-0.904825	-0.904827
2	4.44	-0.929775	-0.929776
2	4.45	-0.951055	-0.951057
2	4.46	-0.968582	-0.968583
2	4.47	-0.982286	-0.982287
2	4.48	-0.992114	-0.992115
2	4.49	-0.998026	-0.998027
2	4.5	-1	-1
2	4.51	-0.998027	-0.998027
2	4.52	-0.992115	-0.992115
2	4.53	-0.982288	-0.982287
2	4.54	-0.968584	-0.968583
2	4.55	-0.951057	-0.951057
2	4.56	-0.929778	-0.929776
2	4.57	-0.904828	-0.904827
2	4.58	-0.876308	-0.876307
2	4.59	-0.84433	-0.844328
2	4.6	-0.809019	-0.809017
2	4.61	-0.770515	-0.770513
2	4.62	-0.728971	-0.728969
2	4.63	-0.68455	-0.684547
2	4.64	-0.637427	-0.637424
2	4.65	-0.587788	-0.587785
2	4.66	-0.53583	-0.535827
2	4.67	-0.481757	-0.481754
2	4.68	-0.425783	-0.425779
2	4.69	-0.368128	-0.368125
2	4.7	-0.309021	-0.309017
2	4.71	-0.248694	-0.24869
2	4.72	-0.187385	-0.187381
2	4.73	-0.125337	-0.125333
2	4.74	-0.0627944	-0.0627905
2	4.75	-3.87078e-06	-3.60049e-13
2	4.76	0.0627866	0.0627905
2	4.77	0.125329	0.125333
2	4.78	0.187377	0.187381
2	4.79	0.248686	0.24869
2	4.8	0.309013	0.309017
2	4.81	0.368121	0.368125
2	4.82	0.425776	0.425779
2	4.83	0.48175	0.481754
2	4.84	0.535823	0.535827
2	4.85	0.587782	0.587785
2	4.86	0.637421	0.637424
2	4.87	0.684544	0.684547
2	4.88	0.728966	0.728969
2	4.89	0.770511	0.770513
2	4.9	0.809014	0.809017
2	4.91	0.844326	0.844328
2	4.92	0.876305	0.876307
2	4.93	0.904825	0.904827
2	4.94	0.929775	0.929776
2	4.95	0.951055	0.951057
2	4.96	0.968582	0.968583
2	4.97	0.982286	0.982287
2	4.98	0.992114	0.992115
2	4.99	0.998026	0.998027
2	5	1	1
