8	0	0.822825
8	0.01	0.856137
8	0.02	0.888112
8	0.03	0.918361
8	0.04	0.946431
8	0.05	0.971812
8	0.06	0.993961
8	0.07	1.01233
8	0.08	1.0264
8	0.09	1.03575
8	0.1	1.04006
8	0.11	1.03919
8	0.12	1.03317
8	0.13	1.0222
8	0.14	1.00663
8	0.15	0.986937
8	0.16	0.963643
8	0.17	0.937302
8	0.18	0.908448
8	0.19	0.877574
8	0.2	0.845111
8	0.21	0.811427
8	0.22	0.776824
8	0.23	0.741542
8	0.24	0.70577
8	0.25	0.669651
8	0.26	0.633291
8	0.27	0.596767
8	0.28	0.560136
8	0.29	0.523436
8	0.3	0.486692
8	0.31	0.449922
8	0.32	0.413137
8	0.33	0.376344
8	0.34	0.339546
8	0.35	0.302747
8	0.36	0.265946
8	0.37	0.229145
8	0.38	0.192344
8	0.39	0.155542
8	0.4	0.118741
8	0.41	0.0819399
8	0.42	0.0451386
8	0.43	0.00833735
8	0.44	-0.0284639
8	0.45	-0.0652652
8	0.46	-0.102066
8	0.47	-0.138868
8	0.48	-0.175669
8	0.49	-0.21247
8	0.5	-0.249271
8	0.51	-0.286072
8	0.52	-0.322873
8	0.53	-0.359671
8	0.54	-0.396467
8	0.55	-0.433256
8	0.56	-0.470034
8	0.57	-0.506791
8	0.58	-0.543514
8	0.59	-0.58018
8	0.6	-0.616758
8	0.61	-0.653201
8	0.62	-0.68944
8	0.63	-0.725385
8	0.64	-0.760909
8	0.65	-0.795847
8	0.66	-0.829981
8	0.67	-0.863038
8	0.68	-0.894682
8	0.69	-0.924509
8	0.7	-0.952053
8	0.71	-0.976795
8	0.72	-0.998188
8	0.73	-1.01569
8	0.74	-1.02879
8	0.75	-1.03709
8	0.76	-1.04031
8	0.77	-1.03834
8	0.78	-1.03124
8	0.79	-1.01927
8	0.8	-1.00278
8	0.81	-0.982281
8	0.82	-0.958296
8	0.83	-0.931379
8	0.84	-0.902058
8	0.85	-0.870812
8	0.86	-0.838062
8	0.87	-0.804161
8	0.88	-0.769395
8	0.89	-0.733996
8	0.9	-0.69814
8	0.91	-0.661961
8	0.92	-0.625561
8	0.93	-0.589011
8	0.94	-0.552362
8	0.95	-0.515651
8	0.96	-0.4789
8	0.97	-0.442127
8	0.98	-0.40534
8	0.99	-0.368545
8	1	-0.331747
8	1.01	-0.294947
8	1.02	-0.258146
8	1.03	-0.221345
8	1.04	-0.184544
8	1.05	-0.147743
8	1.06	-0.110942
8	1.07	-0.0741406
8	1.08	-0.0373393
8	1.09	-0.0005381
8	1.1	0.0362631
8	1.11	0.0730644
8	1.12	0.109866
8	1.13	0.146667
8	1.14	0.183468
8	1.15	0.220269
8	1.16	0.25707
8	1.17	0.293871
8	1.18	0.330671
8	1.19	0.367469
8	1.2	0.404264
8	1.21	0.441051
8	1.22	0.477825
8	1.23	0.514577
8	1.24	0.551289
8	1.25	0.58794
8	1.26	0.624494
8	1.27	0.6609
8	1.28	0.697086
8	1.29	0.732953
8	1.3	0.768368
8	1.31	0.803155
8	1.32	0.837086
8	1.33	0.869874
8	1.34	0.901169
8	1.35	0.930553
8	1.36	0.957548
8	1.37	0.981626
8	1.38	1.00224
8	1.39	1.01885
8	1.4	1.03096
8	1.41	1.0382
8	1.42	1.04033
8	1.43	1.03726
8	1.44	1.0291
8	1.45	1.01613
8	1.46	0.998757
8	1.47	0.977471
8	1.48	0.952819
8	1.49	0.925349
8	1.5	0.895582
8	1.51	0.863985
8	1.52	0.830964
8	1.53	0.796858
8	1.54	0.761941
8	1.55	0.726431
8	1.56	0.690497
8	1.57	0.654264
8	1.58	0.617827
8	1.59	0.581252
8	1.6	0.544588
8	1.61	0.507866
8	1.62	0.47111
8	1.63	0.434333
8	1.64	0.397544
8	1.65	0.360749
8	1.66	0.32395
8	1.67	0.28715
8	1.68	0.250349
8	1.69	0.213548
8	1.7	0.176747
8	1.71	0.139946
8	1.72	0.103145
8	1.73	0.0663434
8	1.74	0.0295422
8	1.75	-0.00725896
8	1.76	-0.0440601
8	1.77	-0.0808613
8	1.78	-0.117663
8	1.79	-0.154464
8	1.8	-0.191265
8	1.81	-0.228066
8	1.82	-0.264867
8	1.83	-0.301668
8	1.84	-0.338467
8	1.85	-0.375265
8	1.86	-0.412058
8	1.87	-0.448843
8	1.88	-0.485613
8	1.89	-0.522358
8	1.9	-0.55906
8	1.91	-0.595694
8	1.92	-0.632221
8	1.93	-0.668587
8	1.94	-0.704715
8	1.95	-0.740499
8	1.96	-0.775797
8	1.97	-0.810423
8	1.98	-0.844138
8	1.99	-0.876641
8	2	-0.907568
8	2.01	-0.936488
8	2.02	-0.96291
8	2.03	-0.986301
8	2.04	-1.00611
8	2.05	-1.0218
8	2.06	-1.03291
8	2.07	-1.03908
8	2.08	-1.04011
8	2.09	-1.03595
8	2.1	-1.02674
8	2.11	-1.0128
8	2.12	-0.994556
8	2.13	-0.97251
8	2.14	-0.947216
8	2.15	-0.919219
8	2.16	-0.889027
8	2.17	-0.857097
8	2.18	-0.823819
8	2.19	-0.78952
8	2.2	-0.754462
8	2.21	-0.71885
8	2.22	-0.682843
8	2.23	-0.64656
8	2.24	-0.610089
8	2.25	-0.573492
8	2.26	-0.536813
8	2.27	-0.500083
8	2.28	-0.463321
8	2.29	-0.426541
8	2.3	-0.38975
8	2.31	-0.352954
8	2.32	-0.316155
8	2.33	-0.279355
8	2.34	-0.242554
8	2.35	-0.205753
8	2.36	-0.168952
8	2.37	-0.132151
8	2.38	-0.0953496
8	2.39	-0.0585484
8	2.4	-0.0217473
8	2.41	0.0150538
8	2.42	0.051855
8	2.43	0.0886561
8	2.44	0.125457
8	2.45	0.162258
8	2.46	0.19906
8	2.47	0.235861
8	2.48	0.272661
8	2.49	0.309462
8	2.5	0.346261
