1	1
31.6386	25.8782
44.7325	46.868
54.7814	58.0779
63.2535	66.0223
70.7177	78.6413
77.4661	88.3911
83.672	95.484
89.4483	97.1311
94.8736	102.033
100.005	108.727
104.886	113.745
109.549	117.437
114.022	124.847
118.326	129.18
122.479	134.769
126.495	138.566
130.388	141.623
134.168	142.95
137.844	150.021
141.425	153.495
144.917	158.965
148.327	161.236
151.661	167.868
154.923	170.361
158.117	172.234
161.248	174.929
164.32	173.018
167.335	176.065
170.297	178.731
173.208	176.776
176.071	179.449
178.888	178.909
181.662	180.45
184.394	181.058
187.086	188.622
189.739	192.023
192.356	197.801
194.938	203.585
197.487	203.766
200.002	205.876
202.487	206.467
204.941	210.717
207.367	213.177
209.764	219.742
212.134	225.228
214.478	226.426
216.797	224.968
219.091	227.043
221.362	229.774
223.609	227.861
225.834	229.443
228.037	232.856
230.219	234.09
232.381	238.866
234.523	240.543
236.645	237.872
238.749	240.575
240.834	241.964
242.901	241.977
244.951	243.496
246.984	243.644
249	244.956
251	248.027
252.984	252.298
254.953	256.398
256.907	260.485
258.846	266.673
260.77	269.715
262.68	273.25
264.577	277.698
266.46	277.847
268.33	281.19
270.187	284.649
272.031	288.489
273.863	290.937
275.683	290.792
277.491	292.571
279.287	294.91
281.071	296.238
282.844	298.469
284.607	303.165
286.358	306.144
288.099	308.082
289.829	309.265
291.549	312.703
