142	0.632123	4.13277e-06	0.632121	1.36635e-11	0.632121	1.75635e-16
144	0.632123	4.01877e-06	0.632121	1.29202e-11	0.632121	0
146	0.632123	3.90942e-06	0.632121	1.22268e-11	0.632121	7.02539e-16
148	0.632123	3.80448e-06	0.632121	1.15791e-11	0.632121	1.75635e-16
150	0.632123	3.7037e-06	0.632121	1.09742e-11	0.632121	3.51269e-16
152	0.632123	3.60688e-06	0.632121	1.04081e-11	0.632121	0
154	0.632123	3.5138e-06	0.632121	9.87752e-12	0.632121	1.75635e-16
156	0.632123	3.42428e-06	0.632121	9.38047e-12	0.632121	0
158	0.632123	3.33814e-06	0.632121	8.91416e-12	0.632121	3.51269e-16
160	0.632123	3.25521e-06	0.632121	8.47683e-12	0.632121	1.75635e-16
162	0.632123	3.17533e-06	0.632121	8.06602e-12	0.632121	3.51269e-16
164	0.632123	3.09835e-06	0.632121	7.67998e-12	0.632121	3.51269e-16
166	0.632122	3.02414e-06	0.632121	7.31677e-12	0.632121	5.26904e-16
168	0.632122	2.95257e-06	0.632121	6.97428e-12	0.632121	0
170	0.632122	2.8835e-06	0.632121	6.65181e-12	0.632121	1.75635e-16
172	0.632122	2.81684e-06	0.632121	6.34761e-12	0.632121	3.51269e-16
174	0.632122	2.75245e-06	0.632121	6.06028e-12	0.632121	0
176	0.632122	2.69025e-06	0.632121	5.78997e-12	0.632121	5.26904e-16
178	0.632122	2.63014e-06	0.632121	5.5339e-12	0.632121	1.75635e-16
180	0.632122	2.57202e-06	0.632121	5.29275e-12	0.632121	3.51269e-16
182	0.632122	2.5158e-06	0.632121	5.06285e-12	0.632121	0
184	0.632122	2.4614e-06	0.632121	4.84629e-12	0.632121	3.51269e-16
186	0.632122	2.40876e-06	0.632121	4.64185e-12	0.632121	1.75635e-16
188	0.632122	2.35778e-06	0.632121	4.44795e-12	0.632121	5.26904e-16
190	0.632122	2.3084e-06	0.632121	4.26318e-12	0.632121	1.75635e-16
192	0.632122	2.26056e-06	0.632121	4.0879e-12	0.632121	3.51269e-16
194	0.632122	2.21419e-06	0.632121	3.92245e-12	0.632121	1.75635e-16
196	0.632122	2.16923e-06	0.632121	3.76455e-12	0.632121	0
198	0.632122	2.12563e-06	0.632121	3.61509e-12	0.632121	1.75635e-16
200	0.632122	2.08333e-06	0.632121	3.47282e-12	0.632121	7.02539e-16
202	0.632122	2.04228e-06	0.632121	3.33706e-12	0.632121	1.75635e-16
204	0.632122	2.00243e-06	0.632121	3.20779e-12	0.632121	0
206	0.632122	1.96374e-06	0.632121	3.08467e-12	0.632121	3.51269e-16
208	0.632122	1.92616e-06	0.632121	2.9684e-12	0.632121	1.75635e-16
210	0.632122	1.88964e-06	0.632121	2.85617e-12	0.632121	0
212	0.632122	1.85416e-06	0.632121	2.74991e-12	0.632121	7.02539e-16
214	0.632122	1.81966e-06	0.632121	2.6484e-12	0.632121	0
216	0.632122	1.78612e-06	0.632121	2.55215e-12	0.632121	5.26904e-16
218	0.632122	1.7535e-06	0.632121	2.45976e-12	0.632121	3.51269e-16
220	0.632122	1.72176e-06	0.632121	2.37124e-12	0.632121	1.75635e-16
222	0.632122	1.69088e-06	0.632121	2.28729e-12	0.632121	0
224	0.632122	1.66082e-06	0.632121	2.20667e-12	0.632121	0
226	0.632122	1.63156e-06	0.632121	2.12975e-12	0.632121	3.51269e-16
228	0.632122	1.60306e-06	0.632121	2.05563e-12	0.632121	3.51269e-16
230	0.632122	1.5753e-06	0.632121	1.98555e-12	0.632121	0
232	0.632122	1.54826e-06	0.632121	1.91776e-12	0.632121	0
234	0.632122	1.5219e-06	0.632121	1.85277e-12	0.632121	0
236	0.632122	1.49622e-06	0.632121	1.79095e-12	0.632121	0
238	0.632121	1.47118e-06	0.632121	1.73158e-12	0.632121	1.75635e-16
240	0.632121	1.44676e-06	0.632121	1.67433e-12	0.632121	3.51269e-16
242	0.632121	1.42294e-06	0.632121	1.61953e-12	0.632121	1.75635e-16
244	0.632121	1.39971e-06	0.632121	1.56772e-12	0.632121	0
246	0.632121	1.37705e-06	0.632121	1.51766e-12	0.632121	5.26904e-16
248	0.632121	1.35493e-06	0.632121	1.46901e-12	0.632121	3.51269e-16
250	0.632121	1.33333e-06	0.632121	1.42264e-12	0.632121	0
252	0.632121	1.31225e-06	0.632121	1.37715e-12	0.632121	1.75635e-16
254	0.632121	1.29167e-06	0.632121	1.335e-12	0.632121	1.75635e-16
256	0.632121	1.27157e-06	0.632121	1.29373e-12	0.632121	1.75635e-16
258	0.632121	1.25193e-06	0.632121	1.25438e-12	0.632121	0
260	0.632121	1.23274e-06	0.632121	1.21539e-12	0.632121	0
262	0.632121	1.21399e-06	0.632121	1.17868e-12	0.632121	3.51269e-16
264	0.632121	1.19567e-06	0.632121	1.14408e-12	0.632121	0
266	0.632121	1.17776e-06	0.632121	1.10896e-12	0.632121	1.75635e-16
268	0.632121	1.16024e-06	0.632121	1.07752e-12	0.632121	1.75635e-16
270	0.632121	1.14312e-06	0.632121	1.0445e-12	0.632121	3.51269e-16
272	0.632121	1.12637e-06	0.632121	1.01517e-12	0.632121	0
274	0.632121	1.10999e-06	0.632121	9.85838e-13	0.632121	1.75635e-16
276	0.632121	1.09396e-06	0.632121	9.57385e-13	0.632121	3.51269e-16
278	0.632121	1.07827e-06	0.632121	9.31566e-13	0.632121	0
280	0.632121	1.06292e-06	0.632121	9.03289e-13	0.632121	1.75635e-16
282	0.632121	1.0479e-06	0.632121	8.78173e-13	0.632121	0
284	0.632121	1.03319e-06	0.632121	8.5499e-13	0.632121	3.51269e-16
286	0.632121	1.01879e-06	0.632121	8.30225e-13	0.632121	1.75635e-16
288	0.632121	1.00469e-06	0.632121	8.07393e-13	0.632121	3.51269e-16
290	0.632121	9.90884e-07	0.632121	7.85087e-13	0.632121	7.02539e-16
292	0.632121	9.77356e-07	0.632121	7.63835e-13	0.632121	1.75635e-16
294	0.632121	9.64104e-07	0.632121	7.43813e-13	0.632121	1.75635e-16
296	0.632121	9.5112e-07	0.632121	7.23439e-13	0.632121	1.75635e-16
298	0.632121	9.38396e-07	0.632121	7.05173e-13	0.632121	1.75635e-16
300	0.632121	9.25926e-07	0.632121	6.85502e-13	0.632121	5.26904e-16
302	0.632121	9.13702e-07	0.632121	6.68641e-13	0.632121	3.51269e-16
304	0.632121	9.0172e-07	0.632121	6.50551e-13	0.632121	5.26904e-16
306	0.632121	8.89971e-07	0.632121	6.33163e-13	0.632121	1.75635e-16
308	0.632121	8.7845e-07	0.632121	6.16127e-13	0.632121	0
310	0.632121	8.67152e-07	0.632121	6.01373e-13	0.632121	0
312	0.632121	8.5607e-07	0.632121	5.86444e-13	0.632121	5.26904e-16
314	0.632121	8.452e-07	0.632121	5.72042e-13	0.632121	3.51269e-16
316	0.632121	8.34535e-07	0.632121	5.57465e-13	0.632121	8.78173e-16
318	0.632121	8.24071e-07	0.632121	5.43414e-13	0.632121	1.75635e-16
320	0.632121	8.13802e-07	0.632121	5.29539e-13	0.632121	3.51269e-16
322	0.632121	8.03724e-07	0.632121	5.1619e-13	0.632121	5.26904e-16
324	0.632121	7.93832e-07	0.632121	5.0495e-13	0.632121	0
326	0.632121	7.84122e-07	0.632121	4.91777e-13	0.632121	3.51269e-16
328	0.632121	7.74588e-07	0.632121	4.79658e-13	0.632121	1.75635e-16
330	0.632121	7.65228e-07	0.632121	4.67715e-13	0.632121	1.75635e-16
332	0.632121	7.56036e-07	0.632121	4.58055e-13	0.632121	3.51269e-16
334	0.632121	7.47009e-07	0.632121	4.4699e-13	0.632121	1.75635e-16
336	0.632121	7.38142e-07	0.632121	4.35223e-13	0.632121	0
338	0.632121	7.29433e-07	0.632121	4.26265e-13	0.632121	1.75635e-16
340	0.632121	7.20876e-07	0.632121	4.15727e-13	0.632121	0
342	0.632121	7.1247e-07	0.632121	4.06067e-13	0.632121	1.75635e-16
344	0.632121	7.04209e-07	0.632121	3.96759e-13	0.632121	5.26904e-16
346	0.632121	6.96092e-07	0.632121	3.86923e-13	0.632121	7.02539e-16
348	0.632121	6.88114e-07	0.632121	3.7902e-13	0.632121	3.51269e-16
350	0.632121	6.80272e-07	0.632121	3.70062e-13	0.632121	1.75635e-16
352	0.632121	6.72564e-07	0.632121	3.60929e-13	0.632121	1.75635e-16
354	0.632121	6.64985e-07	0.632121	3.53728e-13	0.632121	8.78173e-16
356	0.632121	6.57535e-07	0.632121	3.45825e-13	0.632121	7.02539e-16
358	0.632121	6.50209e-07	0.632121	3.37746e-13	0.632121	7.02539e-16
360	0.632121	6.43004e-07	0.632121	3.31071e-13	0.632121	1.75635e-16
362	0.632121	6.35919e-07	0.632121	3.23343e-13	0.632121	7.02539e-16
364	0.632121	6.2895e-07	0.632121	3.16845e-13	0.632121	1.75635e-16
366	0.632121	6.22095e-07	0.632121	3.09644e-13	0.632121	1.75635e-16
368	0.632121	6.15351e-07	0.632121	3.0297e-13	0.632121	7.02539e-16
370	0.632121	6.08717e-07	0.632121	2.96471e-13	0.632121	0
372	0.632121	6.02189e-07	0.632121	2.89973e-13	0.632121	3.51269e-16
374	0.632121	5.95766e-07	0.632121	2.82947e-13	0.632121	0
376	0.632121	5.89445e-07	0.632121	2.77503e-13	0.632121	1.75635e-16
