0	0.00624262
1	0.00344507
2	0.0070813
3	0.00577153
4	0.00728531
5	0.00304284
6	0.00655335
7	0.00334882
8	0.00422706
9	0.0044741
10	0.00373379
11	0.00353432
12	0.00421906
13	0.0040031
14	0.00515493
15	0.00445986
16	0.00345058
17	0.00557224
18	0.006559
19	0.00373798
20	0.00538396
21	0.00513029
22	0.00619869
23	0.00599111
24	0.00559234
25	0.00124341
26	0.00568485
27	0.00666031
28	0.00544954
29	0.00298326
30	0.00375065
31	0.00601736
32	0.00491958
33	0.00558459
34	0.00417776
35	0.00332328
36	0.00459418
37	0.00468517
38	0.00538148
39	0.00507412
40	0.00525859
41	0.00563182
42	0.00375673
43	0.00483073
44	0.00337847
45	0.00546532
46	0.0131964
47	0.00318138
48	0.00382302
49	0.00536993
50	0.0070802
51	0.00542864
52	0.00365068
53	0.00564299
54	0.00421573
55	0.00431135
56	0.00484319
57	0.00321759
58	0.0030341
59	0.00623911
60	0.00481134
61	0.00200588
62	0.00510055
63	0.00283047
64	0.00340087
65	0.00441607
66	0.00819429
67	0.00479695
68	0.00329904
69	0.00565907
70	0.00642551
71	0.00421165
72	0.00577457
73	0.00625342
74	0.00197821
75	0.00115681
76	0.00477036
77	0.00684954
78	0.0052089
79	0.00309541
80	0.00526699
81	0.00834234
82	0.00466114
83	0.0027214
84	0.00268172
85	0.00421311
86	0.00456628
87	0.0017819
88	0.00515183
89	0.00691494
90	0.00385148
91	0.00473595
92	0.00229457
93	0.00103428
94	0.00483586
95	0.00416438
96	0.004991
97	0.00410818
98	0.00598691
99	0.00630159
