0.63	112.533	0	0	1.04347	0.0690001	2.03184	0.0505418	3.03726	0.0591491	4.03495	0.0554785	5.02384	0.0378429	6.92333	1.41383	7.58901	-0.155102	8.16482	2.67536	9.02143	0.0340127	10.0532	0.0843852	11.0043	0.0068778	12	0
0.66	112.533	0	0	1.04554	0.0690001	2.03336	0.0505418	3.03904	0.0591491	4.03662	0.0554785	5.02498	0.0378429	6.96575	1.41383	7.58435	-0.155102	8.24508	2.67536	9.02245	0.0340127	10.0557	0.0843852	11.0045	0.0068778	12	0
0.69	112.533	0	0	1.04761	0.0690001	2.03487	0.0505418	3.04081	0.0591491	4.03828	0.0554785	5.02611	0.0378429	7.00816	1.41383	7.5797	-0.155102	8.32534	2.67536	9.02347	0.0340127	10.0582	0.0843852	11.0047	0.0068778	12	0
0.72	112.533	0	0	1.04968	0.0690001	2.03639	0.0505418	3.04259	0.0591491	4.03994	0.0554785	5.02725	0.0378429	7.05058	1.41383	7.57505	-0.155102	8.4056	2.67536	9.02449	0.0340127	10.0608	0.0843852	11.005	0.0068778	12	0
0.75	112.533	0	0	1.05175	0.0690001	2.03791	0.0505418	3.04436	0.0591491	4.04161	0.0554785	5.02838	0.0378429	7.09299	1.41383	7.5704	-0.155102	8.48587	2.67536	9.02551	0.0340127	10.0633	0.0843852	11.0052	0.0068778	12	0
0.78	112.533	0	0	1.05382	0.0690001	2.03942	0.0505418	3.04614	0.0591491	4.04327	0.0554785	5.02952	0.0378429	7.13485	1.32244	7.58451	2.89137	8.56613	2.67536	9.02653	0.0340127	10.0658	0.0843852	11.0054	0.0068778	12	0
0.81	112.533	0	0	1.05589	0.0690001	2.04094	0.0505418	3.04791	0.0591491	4.04494	0.0554785	5.03065	0.0378429	7.17452	1.32244	7.67125	2.89137	8.59208	0.237194	9.09091	2.87854	10.0684	0.0843852	11.0056	0.0068778	12	0
0.84	112.533	0	0	1.05796	0.0690001	2.04246	0.0505418	3.04969	0.0591491	4.0466	0.0554785	5.03179	0.0378429	7.21419	1.32244	7.75799	2.89137	8.59919	0.237194	9.17727	2.87854	10.0709	0.0843852	11.0058	0.0068778	12	0
0.87	112.533	0	0	1.06003	0.0690001	2.04397	0.0505418	3.05146	0.0591491	4.04827	0.0554785	5.03292	0.0378429	7.25386	1.32244	7.84473	2.89137	8.60631	0.237194	9.26363	2.87854	10.0734	0.0843852	11.006	0.0068778	12	0
0.9	112.533	0	0	1.0621	0.0690001	2.04549	0.0505418	3.05323	0.0591491	4.04993	0.0554785	5.03406	0.0378429	7.29354	1.32244	7.93148	2.89137	8.61342	0.237194	9.34998	2.87854	10.0759	0.0843852	11.0062	0.0068778	12	0
0.93	112.533	0	0	1.06417	0.0690001	2.047	0.0505418	3.05501	0.0591491	4.05159	0.0554785	5.03519	0.0378429	7.33321	1.32244	8.01822	2.89137	8.62054	0.237194	9.43634	2.87854	10.0785	0.0843852	11.0064	0.0068778	12	0
0.96	112.533	0	0	1.06624	0.0690001	2.04852	0.0505418	3.05678	0.0591491	4.05326	0.0554785	5.03633	0.0378429	7.37288	1.32244	8.10496	2.89137	8.62766	0.237194	9.52269	2.87854	10.081	0.0843852	11.0066	0.0068778	12	0
0.99	112.533	0	0	1.06831	0.0690001	2.05004	0.0505418	3.05856	0.0591491	4.05492	0.0554785	5.03746	0.0378429	7.41256	1.32244	8.1917	2.89137	8.63477	0.237194	9.60905	2.87854	10.0835	0.0843852	11.0068	0.0068778	12	0
1.02	112.533	0	0	1.07038	0.0690001	2.05155	0.0505418	3.06033	0.0591491	4.05659	0.0554785	5.0386	0.0378429	7.45223	1.32244	8.196	0.0330263	8.71255	2.6872	9.64228	-0.13055	10.1316	2.66361	11.007	0.0068778	12	0
1.05	112.533	0	0	1.07245	0.0690001	2.05307	0.0505418	3.06211	0.0591491	4.05825	0.0554785	5.03974	0.0378429	7.4919	1.32244	8.19699	0.0330263	8.79317	2.6872	9.63836	-0.13055	10.2115	2.66361	11.0072	0.0068778	12	0
